path	chapter	relevance	use_case	action
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0173_idx23696.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0174_idx23117.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0175_idx8722.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0176_idx2076.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0177_idx21573.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0178_idx30094.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0179_idx33768.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0180_idx19829.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0181_idx33540.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0182_idx21012.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0183_idx2734.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0184_idx11670.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0185_idx23485.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0186_idx11167.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0187_idx23309.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0188_idx13773.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0189_idx31218.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0190_idx30160.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0191_idx2711.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0192_idx26622.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0193_idx14373.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0194_idx22528.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0195_idx27731.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0196_idx23011.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0197_idx14561.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0198_idx11624.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/outliers_test_raw_true_pred_resid_png/outlier_test_0199_idx31179.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
plots/ml_runs/ml_xgb_8d/snr_diagnostics/01_snr_vs_feature_02_feat_ruwe.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/01_snr_vs_feature_03_feat_astrometric_excess_noise.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/01_snr_vs_feature_04_feat_parallax_over_error.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/01_snr_vs_feature_05_feat_visibility_periods_used.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/01_snr_vs_feature_06_feat_ipd_frac_multi_peak.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/01_snr_vs_feature_07_feat_c_star.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/01_snr_vs_feature_08_feat_pm_significance.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/00_snr_vs_feature_spearman_bar.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_8d/snr_diagnostics/10_metric_vs_snr_bins.png	Appendix	Medium	Project artifact	Review manually if cited
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/legacy/01b_chi2nu_hist_test_log10_bad.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/15_eval_chi2/01b_chi2nu_hist_test_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/histograms/chi2nu_cdf.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/histograms/chi2nu_hist.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/histograms/chi2nu_hist_logy.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/histograms/flux_factor_error_hist.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/trends/chi2nu_vs_dlogF_hexbin.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/trends/chi2nu_vs_logFtrue_hexbin.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/trends/chi2nu_vs_sigma_hexbin.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/importance/importance_flux_gain_top.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/importance/importance_flux_weight_top.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/importance/importance_shape_frac_used_top.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/importance/importance_shape_mean_gain_per_pixel_top.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/importance/importance_shape_total_gain_top.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/galleries/stamps_best6_raw_pred_resid.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/galleries/stamps_random6_raw_pred_resid.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/analytics_16bis/galleries/stamps_worst6_raw_pred_resid.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/2dhist/chi2nu_vs_G_colnorm_2dhist_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/2dhist/chi2nu_vs_G_colnorm_2dhist_log10.pdf	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/2dhist/z2_vs_G_colnorm_2dhist_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/2dhist/z2_vs_G_colnorm_2dhist_log10.pdf	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/stamp_chi2pix/stamp_032027_chi2pix_hist.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/stamp_chi2pix/stamp_032027_chi2pix_hist.pdf	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/stamp_chi2pix/stamp_026588_chi2pix_hist.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/analytics_20/stamp_chi2pix/stamp_026588_chi2pix_hist.pdf	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/histograms/chi2nu_hist_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/histograms/chi2nu_hist_linear_clipped.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/histograms/chi2nu_cdf_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/trends/chi2nu_vs_logFtrue_binned_median.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/stamps/stamps_best6_raw_pred_z.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/stamps/best_stamp_zonly.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/stamps/stamps_worst6_raw_pred_z.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/stamps/worst_stamp_zonly.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/stamps/stamps_random6_raw_pred_z.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/stamps/random_stamp_zonly.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain/patch_17bis_field_sigma/per_pixel/per_pixel_z_hist_grid.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/01_rmse_per_component_test.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/01b_rmse_normalized_by_scatter_test.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/02_explainedvar_vs_rmse_test.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/03_perstamp_pixel_rmse_hist.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/04_mean_maps_true_pred_absresid.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/05_examples_true_pred_resid.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/06_error_vs_features_abs_spearman.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/06_error_vs_features_spearman_signed.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/07_radial_profile_mean_true_pred.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/08_feature_vs_error_hexbin_01_feat_log10_snr.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/08_feature_vs_error_hexbin_02_feat_parallax_over_error.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/08_feature_vs_error_hexbin_03_feat_pm_significance.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/13_outliers_raw_true_pred_resid_page01.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/13_outliers_raw_true_pred_resid_page02.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/13_outliers_raw_true_pred_resid_page03.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/xgb_aug_8d/outliers_euclid_cutouts.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/rmse_val_per_pixel_hist.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/01_chi2nu_hist_test.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/01b_chi2nu_hist_test_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/02_mean_maps_true_pred_absresid_raw.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/03_examples_resid_raw.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/histograms/chi2nu_hist_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/histograms/chi2nu_hist_linear_clipped.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/histograms/chi2nu_cdf_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/stamps/stamps_best6_raw_pred_z.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/stamps/best_stamp_zonly.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/stamps/stamps_worst6_raw_pred_z.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/stamps/worst_stamp_zonly.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/stamps/stamps_random6_raw_pred_z.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/stamps/random_stamp_zonly.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/per_pixel/per_pixel_z_hist_grid.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/analytics_20/2dhist/chi2nu_vs_G_colnorm_2dhist_log10.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_8d_augtrain_g17/patch_17bis_field_sigma/analytics_20/2dhist/chi2nu_vs_G_colnorm_2dhist_log10.pdf	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_16d_noaug_phase3_20260216_095331/rmse_per_component_val.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_16d_noaug_phase3_20260216_095331/explained_variance_vs_rmse_val.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
plots/ml_runs/ml_xgb_pixelsflux_16d_augtrain_phase3_20260216_102251/rmse_val_per_pixel_hist.png	Chapter 3-4	High	Reconstruction backbone and ablation/model comparison	Promote
